dataset,partition,threat,flip_rate,seed,arm,source,policy,timing,final_acc,delta_acc,recovery,auroc,rounds_to_target,kept,skipped,dedup_shared
cifar10,dir1,clean,,2,lossheur_cgate,lossheur,P5h,online,0.63275,-0.011374999999999913,,,70.0,,,
cifar10,dir1,clean,,2,lossheur_gate_v2,lossheur,P1,online,0.621875,-0.022249999999999992,,,79.0,,,
cifar10,dir1,clean,,2,lossheur_gatew_v2,lossheur,P2,online,0.614375,-0.029749999999999943,,,71.0,,,
cifar10,dir1,clean,,2,lossheur_mult,lossheur,P3,online,0.64,-0.004124999999999934,,,71.0,,,
cifar10,dir1,clean,,2,lossheur_pweight,lossheur,P5s,online,0.641375,-0.002749999999999919,,,74.0,,,
cifar10,dir1,clean,,2,lossheur_zgate_v2,lossheur,P4,online,0.63925,-0.004874999999999963,,,75.0,,,
cifar10,dir1,clean,,2,observer,,,,0.6425,-0.0016249999999999876,,,71.0,,,
cifar10,dir1,clean,,2,shapleyfl_cgate,shapleyfl,P5h,online,0.62825,-0.015874999999999972,,,70.0,,,
cifar10,dir1,clean,,2,shapleyfl_gate_v2,shapleyfl,P1,online,0.599625,-0.044499999999999984,,,113.0,,,
cifar10,dir1,clean,,2,shapleyfl_gatew_v2,shapleyfl,P2,online,0.5945,-0.04962499999999992,,,,,,
cifar10,dir1,clean,,2,shapleyfl_mult,shapleyfl,P3,online,0.639375,-0.004749999999999921,,,68.0,,,
cifar10,dir1,clean,,2,shapleyfl_pweight,shapleyfl,P5s,online,0.63025,-0.01387499999999997,,,79.0,,,
cifar10,dir1,clean,,2,shapleyfl_zgate_v2,shapleyfl,P4,online,0.6355,-0.008624999999999994,,,71.0,,,
cifar10,dir1,clean,,2,t2_csign_comfedsv,comfedsv,P5h,retrain,0.63625,-0.007874999999999965,,,73.0,80.0,,False
cifar10,dir1,clean,,2,t2_csign_fedif,fedif,P5h,retrain,0.644125,0.0,,,,100.0,equals_vanilla,
cifar10,dir1,clean,,2,t2_csign_fedsv,fedsv,P5h,retrain,0.6305,-0.013624999999999998,,,75.0,81.0,,False
cifar10,dir1,clean,,2,t2_csign_flirds,flirds,P5h,retrain,0.62875,-0.015374999999999917,,,75.0,89.0,,False
cifar10,dir1,clean,,2,t2_csign_flirds1st,flirds1st,P5h,retrain,0.644125,0.0,,,,100.0,equals_vanilla,
cifar10,dir1,clean,,2,t2_csign_gtg,gtg,P5h,retrain,0.63775,-0.0063749999999999085,,,69.0,74.0,,False
cifar10,dir1,clean,,2,t2_csign_lossheur,lossheur,P5h,retrain,0.6335,-0.010624999999999996,,,74.0,98.0,,False
cifar10,dir1,clean,,2,t2_csign_shapleyfl,shapleyfl,P5h,retrain,0.629625,-0.014499999999999957,,,69.0,74.0,,False
cifar10,dir1,clean,,2,t2_pw_comfedsv,comfedsv,P5s,retrain,0.626125,-0.017999999999999905,,,81.0,100.0,,False
cifar10,dir1,clean,,2,t2_pw_fedif,fedif,P5s,retrain,0.643,-0.0011249999999999316,,,71.0,100.0,,False
cifar10,dir1,clean,,2,t2_pw_fedsv,fedsv,P5s,retrain,0.624875,-0.01924999999999999,,,79.0,100.0,,False
cifar10,dir1,clean,,2,t2_pw_flirds,flirds,P5s,retrain,0.631625,-0.012499999999999956,,,75.0,100.0,,False
cifar10,dir1,clean,,2,t2_pw_flirds1st,flirds1st,P5s,retrain,0.642625,-0.0014999999999999458,,,71.0,100.0,,False
cifar10,dir1,clean,,2,t2_pw_gtg,gtg,P5s,retrain,0.62625,-0.017874999999999974,,,79.0,100.0,,False
cifar10,dir1,clean,,2,t2_pw_lossheur,lossheur,P5s,retrain,0.637,-0.007124999999999937,,,74.0,100.0,,False
cifar10,dir1,clean,,2,t2_pw_shapleyfl,shapleyfl,P5s,retrain,0.624625,-0.019499999999999962,,,80.0,98.0,,False
cifar10,dir1,clean,,2,t2_random_k53,,,,0.612625,-0.03149999999999997,,,77.0,53.0,,False
cifar10,dir1,clean,,2,t2_random_k54,,,,0.619625,-0.024499999999999966,,,77.0,54.0,,False
cifar10,dir1,clean,,2,t2_random_k56,,,,0.620625,-0.023499999999999965,,,74.0,56.0,,False
cifar10,dir1,clean,,2,t2_random_k64,,,,0.633375,-0.010749999999999926,,,79.0,64.0,,False
cifar10,dir1,clean,,2,t2_random_k74,,,,0.62925,-0.014874999999999972,,,75.0,74.0,,False
cifar10,dir1,clean,,2,t2_random_k80,,,,0.618,-0.026124999999999954,,,72.0,80.0,,False
cifar10,dir1,clean,,2,t2_random_k81,,,,0.6205,-0.023624999999999896,,,74.0,81.0,,False
cifar10,dir1,clean,,2,t2_random_k84,,,,0.630875,-0.013249999999999984,,,74.0,84.0,,False
cifar10,dir1,clean,,2,t2_random_k89,,,,0.635375,-0.008749999999999925,,,77.0,89.0,,False
cifar10,dir1,clean,,2,t2_random_k98,,,,0.6355,-0.008624999999999994,,,71.0,98.0,,False
cifar10,dir1,clean,,2,t2_sign_comfedsv,comfedsv,P1,retrain,0.6215,-0.022624999999999895,,,77.0,56.0,,False
cifar10,dir1,clean,,2,t2_sign_fedif,fedif,P1,retrain,0.644125,0.0,,,,100.0,equals_vanilla,
cifar10,dir1,clean,,2,t2_sign_fedsv,fedsv,P1,retrain,0.606,-0.038124999999999964,,,80.0,54.0,,False
cifar10,dir1,clean,,2,t2_sign_flirds,flirds,P1,retrain,0.620875,-0.023249999999999993,,,84.0,64.0,,False
cifar10,dir1,clean,,2,t2_sign_flirds1st,flirds1st,P1,retrain,0.644125,0.0,,,,100.0,equals_vanilla,
cifar10,dir1,clean,,2,t2_sign_gtg,gtg,P1,retrain,0.617125,-0.026999999999999913,,,81.0,53.0,,False
cifar10,dir1,clean,,2,t2_sign_lossheur,lossheur,P1,retrain,0.623875,-0.02024999999999999,,,74.0,84.0,,False
cifar10,dir1,clean,,2,t2_sign_shapleyfl,shapleyfl,P1,retrain,0.618125,-0.025999999999999912,,,83.0,56.0,,False
cifar10,dir1,clean,,2,t2_signw_comfedsv,comfedsv,P2,retrain,0.61425,-0.029874999999999985,,,89.0,56.0,,False
cifar10,dir1,clean,,2,t2_signw_fedif,fedif,P2,retrain,0.636125,-0.007999999999999896,,,74.0,100.0,,False
cifar10,dir1,clean,,2,t2_signw_fedsv,fedsv,P2,retrain,0.6115,-0.032624999999999904,,,90.0,54.0,,False
cifar10,dir1,clean,,2,t2_signw_flirds,flirds,P2,retrain,0.6125,-0.0316249999999999,,,84.0,64.0,,False
cifar10,dir1,clean,,2,t2_signw_flirds1st,flirds1st,P2,retrain,0.6335,-0.010624999999999996,,,75.0,100.0,,False
cifar10,dir1,clean,,2,t2_signw_gtg,gtg,P2,retrain,0.601125,-0.04299999999999993,,,83.0,53.0,,False
cifar10,dir1,clean,,2,t2_signw_lossheur,lossheur,P2,retrain,0.616375,-0.02774999999999994,,,79.0,84.0,,False
cifar10,dir1,clean,,2,t2_signw_shapleyfl,shapleyfl,P2,retrain,0.612125,-0.03199999999999992,,,87.0,56.0,,False
cifar10,dir1,clean,,2,vanilla,,,,0.644125,0.0,,,71.0,,,
cifar10,dir1,free_rider,,0,comfedsv_cgate,comfedsv,P5h,online,0.529375,-0.057374999999999954,-1.7063197026022283,0.0,,,,
cifar10,dir1,free_rider,,0,comfedsv_gate_v2,comfedsv,P1,online,0.38775,-0.199,-5.918215613382897,0.0,,,,
cifar10,dir1,free_rider,,0,comfedsv_gatew_v2,comfedsv,P2,online,0.362875,-0.223875,-6.657992565055759,0.0,,,,
cifar10,dir1,free_rider,,0,comfedsv_mult,comfedsv,P3,online,0.565875,-0.020874999999999977,-0.62081784386617,0.001666666666666672,,,,
cifar10,dir1,free_rider,,0,comfedsv_pweight,comfedsv,P5s,online,0.537625,-0.049124999999999974,-1.460966542750928,0.0016666666666666663,,,,
cifar10,dir1,free_rider,,0,comfedsv_zgate_v2,comfedsv,P4,online,0.587125,0.0003750000000000142,0.011152416356877741,0.0058333333333333345,,,,
cifar10,dir1,free_rider,,0,fedif_cgate,fedif,P5h,online,0.61975,0.03300000000000003,0.9814126394052048,0.95,94.0,,,
cifar10,dir1,free_rider,,0,fedif_gate_v2,fedif,P1,online,0.60075,0.014000000000000012,0.41635687732342025,0.9666666666666667,80.0,,,
cifar10,dir1,free_rider,,0,fedif_gatew_v2,fedif,P2,online,0.6195,0.03275000000000006,0.9739776951672875,0.95,88.0,,,
cifar10,dir1,free_rider,,0,fedif_mult,fedif,P3,online,0.62,0.03325,0.9888475836431223,0.9783333333333334,91.0,,,
cifar10,dir1,free_rider,,0,fedif_pweight,fedif,P5s,online,0.619,0.03225,0.9591078066914493,1.0,86.0,,,
cifar10,dir1,free_rider,,0,fedif_zgate_v2,fedif,P4,online,0.59725,0.010499999999999954,0.3122676579925635,0.9666666666666667,,,,
cifar10,dir1,free_rider,,0,fedsv_cgate,fedsv,P5h,online,0.532125,-0.054625000000000035,-1.6245353159851303,0.0,,,,
cifar10,dir1,free_rider,,0,fedsv_gate_v2,fedsv,P1,online,0.387625,-0.199125,-5.9219330855018555,0.0,,,,
cifar10,dir1,free_rider,,0,fedsv_gatew_v2,fedsv,P2,online,0.37075,-0.21599999999999997,-6.423791821561334,0.0,,,,
cifar10,dir1,free_rider,,0,fedsv_mult,fedsv,P3,online,0.561625,-0.025124999999999953,-0.747211895910779,0.004166666666666668,,,,
cifar10,dir1,free_rider,,0,fedsv_pweight,fedsv,P5s,online,0.537625,-0.049124999999999974,-1.460966542750928,0.0012500000000000011,,,,
cifar10,dir1,free_rider,,0,fedsv_zgate_v2,fedsv,P4,online,0.5805,-0.006249999999999978,-0.18587360594795463,0.0037500000000000085,,,,
cifar10,dir1,free_rider,,0,flirds1st_cgate,flirds1st,P5h,online,0.61975,0.03300000000000003,0.9814126394052048,0.9666666666666667,94.0,,,
cifar10,dir1,free_rider,,0,flirds1st_gate_v2,flirds1st,P1,online,0.622125,0.035375000000000045,1.0520446096654283,0.9166666666666666,74.0,,,
cifar10,dir1,free_rider,,0,flirds1st_gatew_v2,flirds1st,P2,online,0.61975,0.03300000000000003,0.9814126394052048,0.9666666666666667,88.0,,,
cifar10,dir1,free_rider,,0,flirds1st_mult,flirds1st,P3,online,0.62425,0.03749999999999998,1.115241635687731,0.9841666666666666,86.0,,,
cifar10,dir1,free_rider,,0,flirds1st_pweight,flirds1st,P5s,online,0.6135,0.02675000000000005,0.7955390334572502,1.0,86.0,,,
cifar10,dir1,free_rider,,0,flirds1st_zgate_v2,flirds1st,P4,online,0.59825,0.011499999999999955,0.3420074349442364,0.9666666666666667,,,,
cifar10,dir1,free_rider,,0,flirds_cgate,flirds,P5h,online,0.61725,0.03049999999999997,0.907063197026021,0.6333333333333333,86.0,,,
cifar10,dir1,free_rider,,0,flirds_gate_v1,flirds,P1v1,online,0.617375,0.030625000000000013,0.9107806691449813,0.9833333333333333,86.0,,,
cifar10,dir1,free_rider,,0,flirds_gate_v2,flirds,P1,online,0.614625,0.027874999999999983,0.8289962825278802,0.7833333333333333,84.0,,,
cifar10,dir1,free_rider,,0,flirds_gatew_v1,,,,0.624375,0.03762500000000002,1.1189591078066914,1.0,86.0,,,
cifar10,dir1,free_rider,,0,flirds_gatew_v2,flirds,P2,online,0.611375,0.024625000000000008,0.7323420074349442,0.7,90.0,,,
cifar10,dir1,free_rider,,0,flirds_mult,flirds,P3,online,0.598,0.011249999999999982,0.334572490706319,0.35708333333333336,,,,
cifar10,dir1,free_rider,,0,flirds_pweight,flirds,P5s,online,0.625375,0.03862500000000002,1.1486988847583643,0.9166666666666666,86.0,,,
cifar10,dir1,free_rider,,0,flirds_zgate_v2,flirds,P4,online,0.58175,-0.0050000000000000044,-0.14869888475836437,0.5166666666666666,,,,
cifar10,dir1,free_rider,,0,gtg_cgate,gtg,P5h,online,0.5435,-0.04325000000000001,-1.286245353159851,0.0008333333333333332,,,,
cifar10,dir1,free_rider,,0,gtg_gate_v2,gtg,P1,online,0.382125,-0.204625,-6.085501858736056,0.0,,,,
cifar10,dir1,free_rider,,0,gtg_gatew_v2,gtg,P2,online,0.3705,-0.21625,-6.431226765799253,0.0,,,,
cifar10,dir1,free_rider,,0,gtg_mult,gtg,P3,online,0.558,-0.028749999999999942,-0.8550185873605927,0.002083333333333337,,,,
cifar10,dir1,free_rider,,0,gtg_pweight,gtg,P5s,online,0.524,-0.06274999999999997,-1.8661710037174704,0.010416666666666676,,,,
cifar10,dir1,free_rider,,0,gtg_zgate_v2,gtg,P4,online,0.590125,0.003375000000000017,0.10037174721189636,0.005416666666666683,,,,
cifar10,dir1,free_rider,,0,lossheur_cgate,lossheur,P5h,online,0.61225,0.025499999999999967,0.7583643122676567,0.8166666666666667,93.0,,,
cifar10,dir1,free_rider,,0,lossheur_gate_v2,lossheur,P1,online,0.619625,0.03287499999999999,0.9776951672862445,0.8666666666666667,78.0,,,
cifar10,dir1,free_rider,,0,lossheur_gatew_v2,lossheur,P2,online,0.61525,0.02849999999999997,0.8475836431226753,0.8333333333333334,78.0,,,
cifar10,dir1,free_rider,,0,lossheur_mult,lossheur,P3,online,0.610875,0.024124999999999952,0.717472118959106,0.7025,109.0,,,
cifar10,dir1,free_rider,,0,lossheur_pweight,lossheur,P5s,online,0.62075,0.03400000000000003,1.0111524163568777,0.9666666666666667,86.0,,,
cifar10,dir1,free_rider,,0,lossheur_zgate_v2,lossheur,P4,online,0.58275,-0.0040000000000000036,-0.1189591078066915,0.6333333333333333,,,,
cifar10,dir1,free_rider,,0,observer,,,,0.586125,-0.0006249999999999867,-0.018587360594795134,,,,,
cifar10,dir1,free_rider,,0,oracle_excl,,,,0.620375,0.033625000000000016,1.0,,75.0,,,
cifar10,dir1,free_rider,,0,random_excl,,,,0.593,0.006249999999999978,0.18587360594795463,,,,,
cifar10,dir1,free_rider,,0,shapleyfl_cgate,shapleyfl,P5h,online,0.5165,-0.07025000000000003,-2.0892193308550184,0.0,,,,
cifar10,dir1,free_rider,,0,shapleyfl_gate_v2,shapleyfl,P1,online,0.42325,-0.16349999999999998,-4.8624535315985105,0.0,,,,
cifar10,dir1,free_rider,,0,shapleyfl_gatew_v2,shapleyfl,P2,online,0.356,-0.23075,-6.8624535315985105,0.0,,,,
cifar10,dir1,free_rider,,0,shapleyfl_mult,shapleyfl,P3,online,0.561875,-0.02487499999999998,-0.7397769516728615,0.0,,,,
cifar10,dir1,free_rider,,0,shapleyfl_pweight,shapleyfl,P5s,online,0.5295,-0.05725000000000002,-1.7026022304832713,0.0,,,,
cifar10,dir1,free_rider,,0,shapleyfl_zgate_v2,shapleyfl,P4,online,0.588625,0.00187499999999996,0.0557620817843854,0.00208333333333334,,,,
cifar10,dir1,free_rider,,0,t2_csign_comfedsv,comfedsv,P5h,retrain,0.54675,-0.040000000000000036,-1.189591078066915,,,68.0,,False
cifar10,dir1,free_rider,,0,t2_csign_fedif,fedif,P5h,retrain,0.620125,0.033375000000000044,0.9925650557620826,,75.0,60.0,,True
cifar10,dir1,free_rider,,0,t2_csign_fedsv,fedsv,P5h,retrain,0.560625,-0.026124999999999954,-0.7769516728624518,,,69.0,,False
cifar10,dir1,free_rider,,0,t2_csign_flirds,flirds,P5h,retrain,0.622375,0.03562500000000002,1.0594795539033457,,77.0,54.0,,False
cifar10,dir1,free_rider,,0,t2_csign_flirds1st,flirds1st,P5h,retrain,0.620125,0.033375000000000044,0.9925650557620826,,75.0,60.0,,False
cifar10,dir1,free_rider,,0,t2_csign_gtg,gtg,P5h,retrain,0.556125,-0.030625000000000013,-0.9107806691449813,,,65.0,,False
cifar10,dir1,free_rider,,0,t2_csign_lossheur,lossheur,P5h,retrain,0.622,0.035250000000000004,1.048327137546468,,76.0,58.0,,False
cifar10,dir1,free_rider,,0,t2_csign_shapleyfl,shapleyfl,P5h,retrain,0.531125,-0.055625000000000036,-1.6542750929368033,,,64.0,,False
cifar10,dir1,free_rider,,0,t2_pw_comfedsv,comfedsv,P5s,retrain,0.52225,-0.0645,-1.9182156133828987,,,99.0,,False
cifar10,dir1,free_rider,,0,t2_pw_fedif,fedif,P5s,retrain,0.620125,0.033375000000000044,0.9925650557620826,,70.0,60.0,,False
cifar10,dir1,free_rider,,0,t2_pw_fedsv,fedsv,P5s,retrain,0.517875,-0.06887500000000002,-2.048327137546468,,,100.0,,False
cifar10,dir1,free_rider,,0,t2_pw_flirds,flirds,P5s,retrain,0.60875,0.02200000000000002,0.6542750929368032,,80.0,60.0,,False
cifar10,dir1,free_rider,,0,t2_pw_flirds1st,flirds1st,P5s,retrain,0.62025,0.033499999999999974,0.9962825278810397,,75.0,60.0,,False
cifar10,dir1,free_rider,,0,t2_pw_gtg,gtg,P5s,retrain,0.5135,-0.07325000000000004,-2.1784386617100373,,,100.0,,False
cifar10,dir1,free_rider,,0,t2_pw_lossheur,lossheur,P5s,retrain,0.616875,0.030124999999999957,0.8959107806691433,,76.0,60.0,,False
cifar10,dir1,free_rider,,0,t2_pw_shapleyfl,shapleyfl,P5s,retrain,0.499,-0.08775,-2.609665427509292,,,95.0,,False
cifar10,dir1,free_rider,,0,t2_random_k41,,,,0.565125,-0.021625000000000005,-0.6431226765799255,,,41.0,,False
cifar10,dir1,free_rider,,0,t2_random_k49,,,,0.56575,-0.02100000000000002,-0.6245353159851303,,,49.0,,False
cifar10,dir1,free_rider,,0,t2_random_k54,,,,0.57025,-0.01649999999999996,-0.49070631970260076,,,54.0,,False
cifar10,dir1,free_rider,,0,t2_random_k56,,,,0.579,-0.007750000000000035,-0.2304832713754656,,,56.0,,False
cifar10,dir1,free_rider,,0,t2_random_k57,,,,0.591125,0.004375000000000018,0.13011152416356925,,,57.0,,False
cifar10,dir1,free_rider,,0,t2_random_k58,,,,0.594,0.007249999999999979,0.2156133828996275,,,58.0,,False
cifar10,dir1,free_rider,,0,t2_random_k59,,,,0.56475,-0.02200000000000002,-0.6542750929368032,,,59.0,,False
cifar10,dir1,free_rider,,0,t2_random_k60,,,,0.584125,-0.0026249999999999885,-0.07806691449814088,,,60.0,,False
cifar10,dir1,free_rider,,0,t2_random_k64,,,,0.557875,-0.028874999999999984,-0.858736059479553,,,64.0,,False
cifar10,dir1,free_rider,,0,t2_random_k65,,,,0.567125,-0.019625000000000004,-0.5836431226765798,,,65.0,,False
cifar10,dir1,free_rider,,0,t2_random_k68,,,,0.591625,0.004874999999999963,0.14498141263940403,,,68.0,,False
cifar10,dir1,free_rider,,0,t2_random_k69,,,,0.576375,-0.010375000000000023,-0.3085501858736065,,,69.0,,False
cifar10,dir1,free_rider,,0,t2_sign_comfedsv,comfedsv,P1,retrain,0.526625,-0.060124999999999984,-1.7881040892193296,,,57.0,,False
cifar10,dir1,free_rider,,0,t2_sign_fedif,fedif,P1,retrain,0.624625,0.03787499999999999,1.126394052044609,,75.0,59.0,,True
cifar10,dir1,free_rider,,0,t2_sign_fedsv,fedsv,P1,retrain,0.516,-0.07074999999999998,-2.1040892193308536,,,56.0,,False
cifar10,dir1,free_rider,,0,t2_sign_flirds,flirds,P1,retrain,0.599875,0.013125000000000053,0.39033457249070774,,83.0,41.0,,False
cifar10,dir1,free_rider,,0,t2_sign_flirds1st,flirds1st,P1,retrain,0.624625,0.03787499999999999,1.126394052044609,,75.0,59.0,,False
cifar10,dir1,free_rider,,0,t2_sign_gtg,gtg,P1,retrain,0.510375,-0.07637499999999997,-2.271375464684013,,,57.0,,False
cifar10,dir1,free_rider,,0,t2_sign_lossheur,lossheur,P1,retrain,0.606125,0.01937500000000003,0.5762081784386623,,80.0,49.0,,False
cifar10,dir1,free_rider,,0,t2_sign_shapleyfl,shapleyfl,P1,retrain,0.492625,-0.09412500000000001,-2.7992565055762073,,,54.0,,False
cifar10,dir1,free_rider,,0,t2_signw_comfedsv,comfedsv,P2,retrain,0.4135,-0.17325000000000002,-5.152416356877321,,,57.0,,False
cifar10,dir1,free_rider,,0,t2_signw_fedif,fedif,P2,retrain,0.609,0.022249999999999992,0.6617100371747207,,84.0,59.0,,False
cifar10,dir1,free_rider,,0,t2_signw_fedsv,fedsv,P2,retrain,0.388625,-0.198125,-5.8921933085501825,,,56.0,,False
cifar10,dir1,free_rider,,0,t2_signw_flirds,flirds,P2,retrain,0.57275,-0.014000000000000012,-0.41635687732342025,,119.0,41.0,,False
cifar10,dir1,free_rider,,0,t2_signw_flirds1st,flirds1st,P2,retrain,0.60825,0.021499999999999964,0.6394052044609652,,79.0,59.0,,False
cifar10,dir1,free_rider,,0,t2_signw_gtg,gtg,P2,retrain,0.40925,-0.1775,-5.27881040892193,,,57.0,,False
cifar10,dir1,free_rider,,0,t2_signw_lossheur,lossheur,P2,retrain,0.580875,-0.005874999999999964,-0.1747211895910769,,93.0,49.0,,False
cifar10,dir1,free_rider,,0,t2_signw_shapleyfl,shapleyfl,P2,retrain,0.395375,-0.19137500000000002,-5.691449814126392,,,54.0,,False
cifar10,dir1,free_rider,,0,vanilla,,,,0.58675,0.0,0.0,,,,,
cifar10,dir1,free_rider,,1,comfedsv_cgate,comfedsv,P5h,online,0.544125,-0.047125000000000083,-1.7952380952380986,0.0,,,,
cifar10,dir1,free_rider,,1,comfedsv_gate_v2,comfedsv,P1,online,0.403625,-0.18762500000000004,-7.147619047619051,0.0,,,,
cifar10,dir1,free_rider,,1,comfedsv_gatew_v2,comfedsv,P2,online,0.39775,-0.19350000000000006,-7.3714285714285745,0.0,,,,
cifar10,dir1,free_rider,,1,comfedsv_mult,comfedsv,P3,online,0.57875,-0.012500000000000067,-0.47619047619047883,0.0029166666666666672,,,,
cifar10,dir1,free_rider,,1,comfedsv_pweight,comfedsv,P5s,online,0.5505,-0.040750000000000064,-1.552380952380955,0.004583333333333333,,,,
cifar10,dir1,free_rider,,1,comfedsv_zgate_v2,comfedsv,P4,online,0.58025,-0.01100000000000001,-0.4190476190476195,0.018333333333333337,,,,
cifar10,dir1,free_rider,,1,fedif_cgate,fedif,P5h,online,0.621625,0.03037499999999993,1.1571428571428546,0.9666666666666667,90.0,,,
cifar10,dir1,free_rider,,1,fedif_gate_v2,fedif,P1,online,0.62075,0.02949999999999997,1.123809523809523,0.9833333333333333,75.0,,,
cifar10,dir1,free_rider,,1,fedif_gatew_v2,fedif,P2,online,0.620625,0.02937499999999993,1.1190476190476166,0.9666666666666667,84.0,,,
cifar10,dir1,free_rider,,1,fedif_mult,fedif,P3,online,0.61525,0.02399999999999991,0.914285714285711,0.9916666666666666,100.0,,,
cifar10,dir1,free_rider,,1,fedif_pweight,fedif,P5s,online,0.615875,0.024624999999999897,0.9380952380952343,1.0,91.0,,,
cifar10,dir1,free_rider,,1,fedif_zgate_v2,fedif,P4,online,0.5985,0.007249999999999979,0.27619047619047543,0.9833333333333333,,,,
cifar10,dir1,free_rider,,1,fedsv_cgate,fedsv,P5h,online,0.521375,-0.06987500000000002,-2.661904761904763,0.0,,,,
cifar10,dir1,free_rider,,1,fedsv_gate_v2,fedsv,P1,online,0.40925,-0.18200000000000005,-6.933333333333336,0.0,,,,
cifar10,dir1,free_rider,,1,fedsv_gatew_v2,fedsv,P2,online,0.391875,-0.19937500000000008,-7.595238095238099,0.0,,,,
cifar10,dir1,free_rider,,1,fedsv_mult,fedsv,P3,online,0.575125,-0.016125000000000056,-0.6142857142857165,0.009166666666666677,,,,
cifar10,dir1,free_rider,,1,fedsv_pweight,fedsv,P5s,online,0.54675,-0.044500000000000095,-1.6952380952380992,0.008750000000000006,,,,
cifar10,dir1,free_rider,,1,fedsv_zgate_v2,fedsv,P4,online,0.576125,-0.015125000000000055,-0.5761904761904784,0.009583333333333343,,,,
cifar10,dir1,free_rider,,1,flirds1st_cgate,flirds1st,P5h,online,0.621625,0.03037499999999993,1.1571428571428546,0.9666666666666667,90.0,,,
cifar10,dir1,free_rider,,1,flirds1st_gate_v2,flirds1st,P1,online,0.625125,0.03387499999999999,1.2904761904761903,0.9833333333333333,75.0,,,
cifar10,dir1,free_rider,,1,flirds1st_gatew_v2,flirds1st,P2,online,0.617375,0.026124999999999954,0.9952380952380937,0.9833333333333333,84.0,,,
cifar10,dir1,free_rider,,1,flirds1st_mult,flirds1st,P3,online,0.61025,0.018999999999999906,0.7238095238095203,0.9866666666666667,111.0,,,
cifar10,dir1,free_rider,,1,flirds1st_pweight,flirds1st,P5s,online,0.616125,0.02487499999999998,0.947619047619047,1.0,91.0,,,
cifar10,dir1,free_rider,,1,flirds1st_zgate_v2,flirds1st,P4,online,0.595875,0.00462499999999999,0.17619047619047584,0.9666666666666667,,,,
cifar10,dir1,free_rider,,1,flirds_cgate,flirds,P5h,online,0.61025,0.018999999999999906,0.7238095238095203,0.5833333333333333,93.0,,,
cifar10,dir1,free_rider,,1,flirds_gate_v1,flirds,P1v1,online,0.613125,0.021874999999999978,0.8333333333333326,0.9666666666666667,91.0,,,
cifar10,dir1,free_rider,,1,flirds_gate_v2,flirds,P1,online,0.615,0.023749999999999938,0.9047619047619025,0.6666666666666667,89.0,,,
cifar10,dir1,free_rider,,1,flirds_gatew_v1,,,,0.6145,0.023249999999999993,0.8857142857142856,0.9666666666666667,88.0,,,
cifar10,dir1,free_rider,,1,flirds_gatew_v2,flirds,P2,online,0.614625,0.023374999999999924,0.8904761904761878,0.6833333333333333,76.0,,,
cifar10,dir1,free_rider,,1,flirds_mult,flirds,P3,online,0.599375,0.008124999999999938,0.3095238095238072,0.43125,,,,
cifar10,dir1,free_rider,,1,flirds_pweight,flirds,P5s,online,0.613,0.021749999999999936,0.8285714285714263,0.9333333333333333,91.0,,,
cifar10,dir1,free_rider,,1,flirds_zgate_v2,flirds,P4,online,0.58275,-0.008500000000000063,-0.32380952380952627,0.6166666666666667,,,,
cifar10,dir1,free_rider,,1,gtg_cgate,gtg,P5h,online,0.539625,-0.05162500000000003,-1.9666666666666681,0.015833333333333383,,,,
cifar10,dir1,free_rider,,1,gtg_gate_v2,gtg,P1,online,0.396375,-0.19487500000000008,-7.423809523809528,0.0,,,,
cifar10,dir1,free_rider,,1,gtg_gatew_v2,gtg,P2,online,0.414625,-0.17662500000000003,-6.728571428571431,0.0,,,,
cifar10,dir1,free_rider,,1,gtg_mult,gtg,P3,online,0.569125,-0.02212500000000006,-0.8428571428571453,0.000833333333333336,,,,
cifar10,dir1,free_rider,,1,gtg_pweight,gtg,P5s,online,0.536,-0.05525000000000002,-2.1047619047619057,0.026666666666666682,,,,
cifar10,dir1,free_rider,,1,gtg_zgate_v2,gtg,P4,online,0.581875,-0.009375000000000022,-0.35714285714285804,0.025833333333333337,,,,
cifar10,dir1,free_rider,,1,lossheur_cgate,lossheur,P5h,online,0.612625,0.021374999999999922,0.8142857142857114,0.8,93.0,,,
cifar10,dir1,free_rider,,1,lossheur_gate_v2,lossheur,P1,online,0.617,0.02574999999999994,0.9809523809523788,0.85,78.0,,,
cifar10,dir1,free_rider,,1,lossheur_gatew_v2,lossheur,P2,online,0.614,0.022749999999999937,0.8666666666666644,0.8333333333333334,79.0,,,
cifar10,dir1,free_rider,,1,lossheur_mult,lossheur,P3,online,0.604125,0.01287499999999997,0.4904761904761894,0.7833333333333334,115.0,,,
cifar10,dir1,free_rider,,1,lossheur_pweight,lossheur,P5s,online,0.616625,0.025374999999999925,0.966666666666664,0.9666666666666667,91.0,,,
cifar10,dir1,free_rider,,1,lossheur_zgate_v2,lossheur,P4,online,0.57475,-0.01650000000000007,-0.6285714285714313,0.7333333333333334,,,,
cifar10,dir1,free_rider,,1,observer,,,,0.590125,-0.0011250000000000426,-0.04285714285714449,,,,,
cifar10,dir1,free_rider,,1,oracle_excl,,,,0.6175,0.026249999999999996,1.0,,79.0,,,
cifar10,dir1,free_rider,,1,random_excl,,,,0.597875,0.006624999999999992,0.2523809523809521,,,,,
cifar10,dir1,free_rider,,1,shapleyfl_cgate,shapleyfl,P5h,online,0.51975,-0.07150000000000001,-2.723809523809525,0.0,,,,
